Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2007,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.127081454,0.045986414
2008,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.056591481,0.037350334
2009,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.054271936,0.053884018
2010,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.101258934,0.043274593
2011,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.123666734,0.040957358
2012,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.077557772,0.045126423
2013,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.082056582,0.034744401
2014,21660,"Eugene, OR",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.132754028,0.03918789
2000,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.147192597,0
2006,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.104766846,0.058338795
2007,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.11315304,0.054486539
2008,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.084262133,0.048284691
2009,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.089616656,0.050756443
2010,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.090150058,0.055029847
2011,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.118433356,0.048310205
2012,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.056302071,0.041011758
2013,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.123829722,0.053997237
2014,21780,"Evansville, IN-KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.092851698,0.044082165
2000,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",5380.59375,0
2006,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",7018.878906,5841.848145
2007,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",5712.371094,4094.512207
2008,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",6662.349609,4851.189941
2009,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",9923.392578,3709.815186
2010,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",9733.419922,3278.855957
2011,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",6400.144531,4650.924805
2012,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",14540.58203,2788.382324
2013,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",11445.36523,3306.260986
2014,21780,"Evansville, IN-KY",Whites and People of Color,"Median Income, Absolute Difference",8067.400391,3001.521729
2000,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.051684707,0
2006,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.129465491,0.060548488
2007,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.020233199,0.039124012
2008,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.083209097,0.068430014
2009,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.121227488,0.047163077
2010,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.055184752,0.043705869
2011,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.013734043,0.055461291
2012,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.164574593,0.079167202
2013,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.156988204,0.053334046
2014,21780,"Evansville, IN-KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.139120921,0.052283067
2000,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.112989962,0
2006,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.115410864,0.052079223
2007,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.110457957,0.044428028
2008,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.049876034,0.042568404
2009,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.118139625,0.04779679
2010,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.071661592,0.040176816
2011,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.07328254,0.037024036
2012,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.082463026,0.065676637
2013,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.065725029,0.050124325
2014,21820,"Fairbanks, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.179519415,0.055950068
2000,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",9416.041016,0
2006,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",19067.95313,3137.406982
2007,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",19079.32422,3280.064209
2008,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",11103.91406,2832.481934
2009,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",17447.72266,4171.890625
2010,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",18385.34961,3112.425781
2011,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",10666.90625,2534.703857
2012,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",20668.39648,3613.866699
2013,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",15430.80078,4908.65918
2014,21820,"Fairbanks, AK",Whites and People of Color,"Median Income, Absolute Difference",17143.22266,5819.626465
2000,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.085201517,0
2006,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.201504678,0.058847219
2007,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.119130045,0.05197854
2008,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.03982912,0.043963101
2009,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.211354807,0.063281752
2010,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.139431328,0.053296719
2011,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.078039482,0.050096773
2012,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.152432114,0.060521897
2013,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.165642381,0.079398207
2014,21820,"Fairbanks, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.175505534,0.059773669
2000,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.14246279,0
2006,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.089832723,0.050993368
2007,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.182031751,0.107054159
2008,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.082377851,0.087693572
2009,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.063216448,0.06784761
2010,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.042838275,0.053089872
2011,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.132153332,0.064544812
2012,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.100555956,0.060852561
2013,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.00022459,0.061449364
2014,22020,"Fargo, ND-MN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.189578474,0.082307495
2000,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",8070.890625,0
2006,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",14037.75781,3196.658691
2007,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",7997.320313,7258.852539
2008,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",16100.67871,3035.029785
2009,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",11559.11523,4631.557129
2010,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",1081.490234,9193.072266
2011,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",4266.763672,7014.120605
2012,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",14540.58203,3312.373291
2013,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",15328.61328,1728.171753
2014,22020,"Fargo, ND-MN",Whites and People of Color,"Median Income, Absolute Difference",8067.400391,2442.183105
2000,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.184703737,0
2006,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.145445213,0.106204323
2007,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.004226089,0.163751885
2008,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.149250388,0.090928644
2009,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.122076124,0.104415603
2010,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.027850568,0.062012579
2011,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.152145058,0.074851237
2012,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.060744762,0.101347834
2013,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.103889853,0.1161213
2014,22020,"Fargo, ND-MN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.12064302,0.084685102
2000,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.164625823,0
2006,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.08626914,0.045524817
2007,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.194145262,0.044245522
2008,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.08755821,0.04372035
2009,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.23599118,0.03966593
2010,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.150988698,0.038928125
2011,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.090890527,0.046513766
2012,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.045417666,0.050855376
2013,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.057064772,0.051659979
2014,22140,"Farmington, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.000769675,0.041373435
2000,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",9416.039063,0
2006,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",5849.064453,6384.018066
2007,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",11424.74219,5172.124023
2008,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",5551.957031,3838.075684
2009,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",7633.376953,5015.257324
2010,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",15465.32422,4601.865723
2011,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",8533.523438,5873.184082
2012,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",5193.064453,3047.170654
2013,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",2043.814453,4502.076172
2014,22140,"Farmington, NM",Whites and People of Color,"Median Income, Absolute Difference",11092.67578,6286.269531
2000,22140,"Farmington, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.092925355,0
