Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2013-2014,24340,"Grand Rapids-Wyoming, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.072203323,0.194042504
2000-2014,24500,"Great Falls, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.255451351,0.460142493
2009-2014,24500,"Great Falls, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.25743863,10.18436337
2013-2014,24500,"Great Falls, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.585175037,0.331282079
2000-2014,24500,"Great Falls, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.137861595,0.266040951
2009-2014,24500,"Great Falls, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.263056397,0.324482501
2013-2014,24500,"Great Falls, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.398529023,0.224623546
2000-2014,24500,"Great Falls, MT",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.550194561,0.603836358
2009-2014,24500,"Great Falls, MT",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.339463472,1.132315159
2013-2014,24500,"Great Falls, MT",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.703957975,0.623446584
2000-2014,24540,"Greeley, CO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",8.127534866,2.629631519
2009-2014,24540,"Greeley, CO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.848760605,2.540277004
2013-2014,24540,"Greeley, CO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.032142784,0.528330564
2000-2014,24540,"Greeley, CO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.635077953,0.164588228
2009-2014,24540,"Greeley, CO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.55091393,0.259385526
2013-2014,24540,"Greeley, CO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.543698788,0.248053506
2000-2014,24540,"Greeley, CO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.000432635,0.594034553
2009-2014,24540,"Greeley, CO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.383499295,0.44415167
2013-2014,24540,"Greeley, CO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.354090244,0.52317363
2000-2014,24580,"Green Bay, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.506725073,0.564765036
2009-2014,24580,"Green Bay, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.034849472,16.8085537
2013-2014,24580,"Green Bay, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.538023829,0.650788784
2000-2014,24580,"Green Bay, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.14529641,0.223877922
2009-2014,24580,"Green Bay, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.09078116,0.351584315
2013-2014,24580,"Green Bay, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.28786242,1.935923815
2000-2014,24580,"Green Bay, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.143227994,0.27537623
2009-2014,24580,"Green Bay, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.233001381,0.658616185
2013-2014,24580,"Green Bay, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.210554823,0.355918288
2000-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.051654864,0.270104766
2009-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.341834009,0.536039829
2013-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.631479204,1.103591323
2000-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.225071266,0.176267132
2009-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.197351217,1.708277702
2013-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.506848156,0.719277024
2000-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.070964962,0.170369223
2009-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.039046012,0.190752506
2013-2014,24660,"Greensboro-High Point, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.013193578,0.245038673
2000-2014,24780,"Greenville, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.435467333,1.042080164
2009-2014,24780,"Greenville, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.194018871,0.817513943
2013-2014,24780,"Greenville, NC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.945660412,60.70995712
2000-2014,24780,"Greenville, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.799031138,0.275607973
2009-2014,24780,"Greenville, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.651921749,0.571307361
2013-2014,24780,"Greenville, NC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.765486598,0.339140177
2000-2014,24780,"Greenville, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.437743217,0.214661732
2009-2014,24780,"Greenville, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.422030479,0.412469745
2013-2014,24780,"Greenville, NC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.436110407,0.358875096
2000-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.137915328,0.474907845
2009-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.147160456,0.964028955
2013-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.261632681,3.971052408
2000-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.741582394,0.242160678
2009-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.694360316,0.312928975
2013-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.469102234,0.604392231
2000-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.249459073,0.093062207
2009-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.027501201,0.165159851
2013-2014,24860,"Greenville-Anderson-Mauldin, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.096451648,0.182069153
2000-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.033209737,0.477136731
2009-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.60169965,4.060196877
2013-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.24135989,1.163771987
2000-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.293495685,0.432277888
2009-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.556784153,5.423810959
2013-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.462741792,0.3631908
2000-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.10038913,0.282599747
2009-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.207355961,0.370477289
2013-2014,25060,"Gulfport-Biloxi-Pascagoula, MS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.231059715,0.387329787
2000-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.807111144,0.278251559
2009-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.705568492,0.719226003
2013-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.665304124,0.644364834
2000-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.576903582,0.115126587
2009-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.129870087,0.395906419
2013-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.316415459,0.197739214
2000-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.592567623,0.280305386
2009-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.22937417,1.054018974
2013-2014,25180,"Hagerstown-Martinsburg, MD-WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.644676447,1.940441847
2000-2014,25220,"Hammond, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.259299517,0.628405571
2009-2014,25220,"Hammond, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.364481568,0.973094225
2013-2014,25220,"Hammond, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.094918884,0.978776574
2000-2014,25220,"Hammond, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.625273168,0.309197992
2009-2014,25220,"Hammond, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.033833146,131.9311218
2013-2014,25220,"Hammond, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.251736403,1.212499738
2000-2014,25220,"Hammond, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.067970976,0.460682541
2009-2014,25220,"Hammond, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.432819366,0.30788216
2013-2014,25220,"Hammond, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.127055764,0.590192139
2000-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.176390424,0.385347933
2009-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",3.754479885,1199.060425
2013-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.66194135,1.966399908
2000-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.834488451,0.219887197
2009-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.517673254,2.388340712
2013-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.734491646,0.353144258
2000-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.249459177,0.212927639
2009-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.541251481,0.545385003
2013-2014,25260,"Hanford-Corcoran, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.237005264,0.288224846
